Entry Time,Exit Time,Symbol,Entry Price,Exit Price,Quantity,PnL ($),PnL (%),Win/Loss,Entry Reason,Exit Reason,Hold Time (min),Trailing Stop Used,Highest Price,Capital After,Notes
2026-02-21T10:01:59.517099,2026-02-21T10:13:50.544336,BANUSDT,0.12728,0.1285172,15572.379649593073,19.266148102476453,0.9720301697045834,Win,ロング: SMA/EMA反発 + ゴールデンクロス,Trailing Stop,12,Yes,0.13114,2587.4912473813934,BANUSDT_2026-02-21T10:01:59.517099
2026-02-21T10:14:19.037407,2026-02-21T12:42:23.874045,INITUSDT,0.098,0.1029,20264.343994088795,-99.29528557103512,-5.000000000000002,Loss,ショート: デッドクロス + 価格<EMA200,Stop Loss,148,No,,2488.1959618103583,INITUSDT_2026-02-21T10:14:19.037407
2026-02-21T11:11:07.111617,,OGUSDT,3.341,,589.2835546928222,,,Open,ショート: デッドクロス + 価格<EMA200,,,No,3.341,1192.5038513454726,SHORT: OGUSDT_2026-02-21T11:11:07.111617
2026-02-21T12:46:56.354398,2026-02-21T19:42:09.618615,BANUSDT,0.12848,0.13490400000000002,15302.355653070474,-98.30233271532492,-5.00000000000001,Loss,ショート: SMA/EMA反発 + デッドクロス,Stop Loss,415,No,,2389.8936290950332,BANUSDT_2026-02-21T12:46:56.354398
2026-02-21T19:41:37.134520,2026-02-22T01:09:25.882626,OPUSDT,0.1289,0.126174,15307.918546667812,41.72938595821613,2.114817688130317,Win,ショート: デッドクロス + 価格<EMA200,Trailing Stop,328,Yes,,3217.0102071494057,OPUSDT_2026-02-21T19:41:37.134520
2026-02-21T19:43:20.654427,,OPUSDT,0.1286,,15135.195861301945,,,Open,ショート: デッドクロス + 価格<EMA200,,,No,0.1286,443.50744133160333,SHORT: OPUSDT_2026-02-21T19:43:20.654427
2026-02-22T00:02:09.221494,2026-02-22T07:24:30.188543,INJUSDT,3.74,3.66384,524.551755052083,39.94986166476676,2.0363636363636424,Win,ショート: SMA/EMA反発 + デッドクロス,Trailing Stop,442,Yes,,2096.029776043939,INJUSDT_2026-02-22T00:02:09.221494
2026-02-22T00:06:16.562546,2026-02-22T05:06:59.109051,HNTUSDT,1.52,1.4943000000000002,1288.4773369956627,33.113867560788314,1.6907894736841997,Win,ショート: SMA/EMA反発 + デッドクロス,Trailing Stop,301,Yes,,2064.6089450935697,HNTUSDT_2026-02-22T00:06:16.562546
2026-02-22T00:06:50.151438,2026-02-22T00:07:56.803605,ORCAUSDT,1.086,1.10054,1803.3936945059,26.22134431811578,1.338858195211786,Win,ロング: ゴールデンクロス + 価格>EMA200,Trailing Stop,1,Yes,1.123,2036.7393463964045,ORCAUSDT_2026-02-22T00:06:50.151438
2026-02-22T00:21:20.263096,,RPLUSDT,2.344,,837.7686950072656,,,Open,ショート: デッドクロス + 価格<EMA200,,,No,2.344,73.00952529937399,SHORT: RPLUSDT_2026-02-22T00:21:20.263096
2026-02-22T01:18:55.942654,,BANUSDT,0.13345,,14848.531868543456,,,Open,ロング: ゴールデンクロス + 価格>EMA200,,,No,0.13345,1235.4736292922814,LONG: BANUSDT_2026-02-22T01:18:55.942654
2026-02-22T05:12:02.093050,,APEUSDT,0.1077,,18294.824462480854,,,Open,ロング: SMA/EMA反発 + ゴールデンクロス,,,No,0.1077,94.25635048438153,LONG: APEUSDT_2026-02-22T05:12:02.093050
2026-02-22T07:24:48.076132,,HNTUSDT,1.487,,1330.4253980781045,,,Open,ショート: デッドクロス + 価格<EMA200,,,No,1.487,117.68720910179718,SHORT: HNTUSDT_2026-02-22T07:24:48.076132
